inventory_id,film_id,store_id,last_update
1447,317,1,2021-03-06 15:52:20
1448,317,1,2021-03-06 15:52:20
1449,317,2,2021-03-06 15:52:20
1450,317,2,2021-03-06 15:52:20
1451,317,2,2021-03-06 15:52:20
1452,319,1,2021-03-06 15:52:20
1453,319,1,2021-03-06 15:52:20
1454,319,1,2021-03-06 15:52:20
1455,319,2,2021-03-06 15:52:20
1456,319,2,2021-03-06 15:52:20
1457,319,2,2021-03-06 15:52:20
1458,319,2,2021-03-06 15:52:20
1459,320,1,2021-03-06 15:52:20
1460,320,1,2021-03-06 15:52:20
1461,320,1,2021-03-06 15:52:20
1462,320,2,2021-03-06 15:52:20
1463,320,2,2021-03-06 15:52:20
1464,320,2,2021-03-06 15:52:20
1465,320,2,2021-03-06 15:52:20
1466,321,1,2021-03-06 15:52:20
1467,321,1,2021-03-06 15:52:20
1468,321,1,2021-03-06 15:52:20
1469,321,1,2021-03-06 15:52:20
1470,322,1,2021-03-06 15:52:20
1471,322,1,2021-03-06 15:52:20
1472,322,1,2021-03-06 15:52:20
1473,322,1,2021-03-06 15:52:20
1474,322,2,2021-03-06 15:52:20
1475,322,2,2021-03-06 15:52:20
1476,323,2,2021-03-06 15:52:20
1477,323,2,2021-03-06 15:52:20
1478,323,2,2021-03-06 15:52:20
1479,323,2,2021-03-06 15:52:20
1480,324,1,2021-03-06 15:52:20
1481,324,1,2021-03-06 15:52:20
1482,324,1,2021-03-06 15:52:20
1483,324,2,2021-03-06 15:52:20
1484,324,2,2021-03-06 15:52:20
1485,326,1,2021-03-06 15:52:20
1486,326,1,2021-03-06 15:52:20
1487,326,2,2021-03-06 15:52:20
1488,326,2,2021-03-06 15:52:20
1489,326,2,2021-03-06 15:52:20
1490,326,2,2021-03-06 15:52:20
1491,327,1,2021-03-06 15:52:20
1492,327,1,2021-03-06 15:52:20
1493,327,1,2021-03-06 15:52:20
1494,327,1,2021-03-06 15:52:20
1495,327,2,2021-03-06 15:52:20
1496,327,2,2021-03-06 15:52:20
1497,328,2,2021-03-06 15:52:20
1498,328,2,2021-03-06 15:52:20
1499,328,2,2021-03-06 15:52:20
1500,328,2,2021-03-06 15:52:20
1501,329,1,2021-03-06 15:52:20
1502,329,1,2021-03-06 15:52:20
1503,329,1,2021-03-06 15:52:20
1504,329,2,2021-03-06 15:52:20
1505,329,2,2021-03-06 15:52:20
1506,329,2,2021-03-06 15:52:20
1507,330,1,2021-03-06 15:52:20
1508,330,1,2021-03-06 15:52:20
1509,330,1,2021-03-06 15:52:20
1510,330,1,2021-03-06 15:52:20
1511,330,2,2021-03-06 15:52:20
1512,330,2,2021-03-06 15:52:20
1513,330,2,2021-03-06 15:52:20
1514,331,1,2021-03-06 15:52:20
1515,331,1,2021-03-06 15:52:20
1516,331,1,2021-03-06 15:52:20
1517,331,1,2021-03-06 15:52:20
1518,331,2,2021-03-06 15:52:20
1519,331,2,2021-03-06 15:52:20
1520,331,2,2021-03-06 15:52:20
1521,331,2,2021-03-06 15:52:20
1522,333,1,2021-03-06 15:52:20
1523,333,1,2021-03-06 15:52:20
1524,333,2,2021-03-06 15:52:20
1525,333,2,2021-03-06 15:52:20
1526,334,1,2021-03-06 15:52:20
1527,334,1,2021-03-06 15:52:20
1528,334,2,2021-03-06 15:52:20
1529,334,2,2021-03-06 15:52:20
1530,334,2,2021-03-06 15:52:20
1531,334,2,2021-03-06 15:52:20
1532,335,1,2021-03-06 15:52:20
1533,335,1,2021-03-06 15:52:20
1534,336,1,2021-03-06 15:52:20
1535,336,1,2021-03-06 15:52:20
1536,336,1,2021-03-06 15:52:20
1537,336,2,2021-03-06 15:52:20
1538,336,2,2021-03-06 15:52:20
1539,337,1,2021-03-06 15:52:20
1540,337,1,2021-03-06 15:52:20
1541,337,2,2021-03-06 15:52:20
1542,337,2,2021-03-06 15:52:20
1543,338,2,2021-03-06 15:52:21
1544,338,2,2021-03-06 15:52:21
1545,338,2,2021-03-06 15:52:21
1546,339,2,2021-03-06 15:52:21
1547,339,2,2021-03-06 15:52:21
1548,339,2,2021-03-06 15:52:21
1549,340,1,2021-03-06 15:52:21
1550,340,1,2021-03-06 15:52:21
1551,341,1,2021-03-06 15:52:21
1552,341,1,2021-03-06 15:52:21
1553,341,1,2021-03-06 15:52:21
1554,341,1,2021-03-06 15:52:21
1555,341,2,2021-03-06 15:52:21
1556,341,2,2021-03-06 15:52:21
1557,341,2,2021-03-06 15:52:21
1558,341,2,2021-03-06 15:52:21
1559,342,1,2021-03-06 15:52:21
1560,342,1,2021-03-06 15:52:21
1561,342,1,2021-03-06 15:52:21
1562,342,1,2021-03-06 15:52:21
1563,343,1,2021-03-06 15:52:21
1564,343,1,2021-03-06 15:52:21
1565,344,1,2021-03-06 15:52:21
1566,344,1,2021-03-06 15:52:21
1567,344,1,2021-03-06 15:52:21
1568,344,2,2021-03-06 15:52:21
1569,344,2,2021-03-06 15:52:21
1570,345,1,2021-03-06 15:52:21
1571,345,1,2021-03-06 15:52:21
1572,345,1,2021-03-06 15:52:21
1573,345,2,2021-03-06 15:52:21
1574,345,2,2021-03-06 15:52:21
1575,346,1,2021-03-06 15:52:21
1576,346,1,2021-03-06 15:52:21
1577,346,2,2021-03-06 15:52:21
1578,346,2,2021-03-06 15:52:21
1579,346,2,2021-03-06 15:52:21
1580,346,2,2021-03-06 15:52:21
1581,347,1,2021-03-06 15:52:21
1582,347,1,2021-03-06 15:52:21
1583,347,1,2021-03-06 15:52:21
1584,347,1,2021-03-06 15:52:21
1585,348,2,2021-03-06 15:52:21
1586,348,2,2021-03-06 15:52:21
1587,348,2,2021-03-06 15:52:21
1588,348,2,2021-03-06 15:52:21
1589,349,1,2021-03-06 15:52:21
1590,349,1,2021-03-06 15:52:21
1591,349,1,2021-03-06 15:52:21
1592,349,1,2021-03-06 15:52:21
1593,349,2,2021-03-06 15:52:21
1594,349,2,2021-03-06 15:52:21
1595,349,2,2021-03-06 15:52:21
1596,350,1,2021-03-06 15:52:21
1597,350,1,2021-03-06 15:52:21
1598,350,1,2021-03-06 15:52:21
1599,350,1,2021-03-06 15:52:21
1600,350,2,2021-03-06 15:52:21
1601,350,2,2021-03-06 15:52:21
1602,350,2,2021-03-06 15:52:21
1603,350,2,2021-03-06 15:52:21
1604,351,1,2021-03-06 15:52:21
1605,351,1,2021-03-06 15:52:21
1606,351,1,2021-03-06 15:52:21
1607,351,2,2021-03-06 15:52:21
1608,351,2,2021-03-06 15:52:21
1609,351,2,2021-03-06 15:52:21
1610,352,2,2021-03-06 15:52:21
1611,352,2,2021-03-06 15:52:21
1612,352,2,2021-03-06 15:52:21
1613,352,2,2021-03-06 15:52:21
1614,353,1,2021-03-06 15:52:21
1615,353,1,2021-03-06 15:52:21
1616,353,2,2021-03-06 15:52:21
1617,353,2,2021-03-06 15:52:21
1618,353,2,2021-03-06 15:52:21
1619,353,2,2021-03-06 15:52:21
1620,354,1,2021-03-06 15:52:21
1621,354,1,2021-03-06 15:52:21
1622,354,1,2021-03-06 15:52:21
1623,354,2,2021-03-06 15:52:21
1624,354,2,2021-03-06 15:52:21
1625,355,2,2021-03-06 15:52:21
1626,355,2,2021-03-06 15:52:21
1627,356,1,2021-03-06 15:52:21
1628,356,1,2021-03-06 15:52:21
1629,356,1,2021-03-06 15:52:21
1630,356,1,2021-03-06 15:52:21
1631,356,2,2021-03-06 15:52:21
1632,356,2,2021-03-06 15:52:21
1633,356,2,2021-03-06 15:52:21
1634,356,2,2021-03-06 15:52:21
1635,357,2,2021-03-06 15:52:21
1636,357,2,2021-03-06 15:52:21
1637,357,2,2021-03-06 15:52:21
1638,357,2,2021-03-06 15:52:21
1639,358,1,2021-03-06 15:52:21
1640,358,1,2021-03-06 15:52:21
1641,358,1,2021-03-06 15:52:21
1642,358,1,2021-03-06 15:52:21
1643,358,2,2021-03-06 15:52:21
1644,358,2,2021-03-06 15:52:21
1645,358,2,2021-03-06 15:52:21
1646,358,2,2021-03-06 15:52:21
1647,360,1,2021-03-06 15:52:21
1648,360,1,2021-03-06 15:52:21
1649,360,1,2021-03-06 15:52:21
1650,360,1,2021-03-06 15:52:21
1651,361,1,2021-03-06 15:52:21
1652,361,1,2021-03-06 15:52:21
1653,361,1,2021-03-06 15:52:21
1654,361,1,2021-03-06 15:52:21
1655,361,2,2021-03-06 15:52:21
1656,361,2,2021-03-06 15:52:21
1657,361,2,2021-03-06 15:52:21
1658,361,2,2021-03-06 15:52:21
1659,362,1,2021-03-06 15:52:21
1660,362,1,2021-03-06 15:52:21
1661,363,1,2021-03-06 15:52:21
1662,363,1,2021-03-06 15:52:21
1663,363,1,2021-03-06 15:52:21
1664,363,2,2021-03-06 15:52:21
1665,363,2,2021-03-06 15:52:21
1666,363,2,2021-03-06 15:52:21
1667,364,1,2021-03-06 15:52:21
1668,364,1,2021-03-06 15:52:21
1669,364,1,2021-03-06 15:52:21
1670,365,1,2021-03-06 15:52:22
1671,365,1,2021-03-06 15:52:22
1672,365,2,2021-03-06 15:52:22
1673,365,2,2021-03-06 15:52:22
1674,366,1,2021-03-06 15:52:22
1675,366,1,2021-03-06 15:52:22
1676,366,1,2021-03-06 15:52:22
1677,366,1,2021-03-06 15:52:22
1678,366,2,2021-03-06 15:52:22
1679,366,2,2021-03-06 15:52:22
1680,366,2,2021-03-06 15:52:22
1681,367,1,2021-03-06 15:52:22
1682,367,1,2021-03-06 15:52:22
1683,367,1,2021-03-06 15:52:22
1684,367,1,2021-03-06 15:52:22
1685,367,2,2021-03-06 15:52:22
1686,367,2,2021-03-06 15:52:22
1687,367,2,2021-03-06 15:52:22
1688,368,1,2021-03-06 15:52:22
1689,368,1,2021-03-06 15:52:22
1690,369,1,2021-03-06 15:52:22
1691,369,1,2021-03-06 15:52:22
1692,369,1,2021-03-06 15:52:22
1693,369,1,2021-03-06 15:52:22
1694,369,2,2021-03-06 15:52:22
1695,369,2,2021-03-06 15:52:22
1696,369,2,2021-03-06 15:52:22
1697,369,2,2021-03-06 15:52:22
1698,370,1,2021-03-06 15:52:22
1699,370,1,2021-03-06 15:52:22
1700,370,1,2021-03-06 15:52:22
1701,370,2,2021-03-06 15:52:22
1702,370,2,2021-03-06 15:52:22
1703,371,1,2021-03-06 15:52:22
1704,371,1,2021-03-06 15:52:22
1705,371,1,2021-03-06 15:52:22
1706,372,1,2021-03-06 15:52:22
1707,372,1,2021-03-06 15:52:22
1708,373,1,2021-03-06 15:52:22
1709,373,1,2021-03-06 15:52:22
1710,373,1,2021-03-06 15:52:22
1711,373,2,2021-03-06 15:52:22
1712,373,2,2021-03-06 15:52:22
1713,374,1,2021-03-06 15:52:22
1714,374,1,2021-03-06 15:52:22
1715,374,1,2021-03-06 15:52:22
1716,374,2,2021-03-06 15:52:22
1717,374,2,2021-03-06 15:52:22
1718,374,2,2021-03-06 15:52:22
1719,374,2,2021-03-06 15:52:22
1720,375,1,2021-03-06 15:52:22
1721,375,1,2021-03-06 15:52:22
1722,376,1,2021-03-06 15:52:22
1723,376,1,2021-03-06 15:52:22
1724,376,1,2021-03-06 15:52:22
1725,376,1,2021-03-06 15:52:22
1726,376,2,2021-03-06 15:52:22
1727,376,2,2021-03-06 15:52:22
1728,376,2,2021-03-06 15:52:22
1729,377,1,2021-03-06 15:52:22
1730,377,1,2021-03-06 15:52:22
1731,377,1,2021-03-06 15:52:22
1732,377,2,2021-03-06 15:52:22
1733,377,2,2021-03-06 15:52:22
1734,377,2,2021-03-06 15:52:22
1735,378,1,2021-03-06 15:52:22
1736,378,1,2021-03-06 15:52:22
1737,378,1,2021-03-06 15:52:22
1738,378,1,2021-03-06 15:52:22
1739,378,2,2021-03-06 15:52:22
1740,378,2,2021-03-06 15:52:22
1741,378,2,2021-03-06 15:52:22
1742,378,2,2021-03-06 15:52:22
1743,379,2,2021-03-06 15:52:22
1744,379,2,2021-03-06 15:52:22
1745,379,2,2021-03-06 15:52:22
1746,379,2,2021-03-06 15:52:22
1747,380,1,2021-03-06 15:52:22
1748,380,1,2021-03-06 15:52:22
1749,380,2,2021-03-06 15:52:22
1750,380,2,2021-03-06 15:52:22
1751,380,2,2021-03-06 15:52:22
1752,381,1,2021-03-06 15:52:22
1753,381,1,2021-03-06 15:52:22
1754,381,2,2021-03-06 15:52:22
1755,381,2,2021-03-06 15:52:22
1756,381,2,2021-03-06 15:52:22
1757,382,1,2021-03-06 15:52:22
1758,382,1,2021-03-06 15:52:22
1759,382,1,2021-03-06 15:52:22
1760,382,1,2021-03-06 15:52:22
1761,382,2,2021-03-06 15:52:22
1762,382,2,2021-03-06 15:52:22
1763,382,2,2021-03-06 15:52:22
1764,382,2,2021-03-06 15:52:22
1765,383,1,2021-03-06 15:52:22
1766,383,1,2021-03-06 15:52:22
1767,383,1,2021-03-06 15:52:22
1768,383,2,2021-03-06 15:52:22
1769,383,2,2021-03-06 15:52:22
1770,384,2,2021-03-06 15:52:22
1771,384,2,2021-03-06 15:52:22
1772,384,2,2021-03-06 15:52:22
1773,385,1,2021-03-06 15:52:22
1774,385,1,2021-03-06 15:52:22
1775,385,2,2021-03-06 15:52:22
1776,385,2,2021-03-06 15:52:22
1777,385,2,2021-03-06 15:52:22
1778,387,1,2021-03-06 15:52:22
1779,387,1,2021-03-06 15:52:22
1780,387,1,2021-03-06 15:52:22
1781,387,2,2021-03-06 15:52:22
1782,387,2,2021-03-06 15:52:22
1783,387,2,2021-03-06 15:52:22
1784,388,1,2021-03-06 15:52:22
1785,388,1,2021-03-06 15:52:22
1786,388,1,2021-03-06 15:52:22
1787,388,2,2021-03-06 15:52:22
1788,388,2,2021-03-06 15:52:22
1789,388,2,2021-03-06 15:52:22
1790,389,1,2021-03-06 15:52:22
1791,389,1,2021-03-06 15:52:22
1792,389,2,2021-03-06 15:52:22
1793,389,2,2021-03-06 15:52:22
1794,390,1,2021-03-06 15:52:22
1795,390,1,2021-03-06 15:52:22
1796,390,1,2021-03-06 15:52:23
1797,391,1,2021-03-06 15:52:23
1798,391,1,2021-03-06 15:52:23
1799,391,1,2021-03-06 15:52:23
1800,391,1,2021-03-06 15:52:23
1801,391,2,2021-03-06 15:52:23
1802,391,2,2021-03-06 15:52:23
1803,391,2,2021-03-06 15:52:23
1804,392,1,2021-03-06 15:52:23
1805,392,1,2021-03-06 15:52:23
1806,392,1,2021-03-06 15:52:23
1807,392,1,2021-03-06 15:52:23
1808,392,2,2021-03-06 15:52:23
1809,392,2,2021-03-06 15:52:23
1810,393,1,2021-03-06 15:52:23
1811,393,1,2021-03-06 15:52:23
1812,394,1,2021-03-06 15:52:23
1813,394,1,2021-03-06 15:52:23
1814,394,1,2021-03-06 15:52:23
1815,394,1,2021-03-06 15:52:23
1816,395,1,2021-03-06 15:52:23
1817,395,1,2021-03-06 15:52:23
1818,395,1,2021-03-06 15:52:23
1819,395,2,2021-03-06 15:52:23
1820,395,2,2021-03-06 15:52:23
1821,395,2,2021-03-06 15:52:23
1822,396,2,2021-03-06 15:52:23
1823,396,2,2021-03-06 15:52:23
1824,396,2,2021-03-06 15:52:23
1825,396,2,2021-03-06 15:52:23
1826,397,1,2021-03-06 15:52:23
1827,397,1,2021-03-06 15:52:23
1828,397,1,2021-03-06 15:52:23
1829,397,2,2021-03-06 15:52:23
1830,397,2,2021-03-06 15:52:23
1831,397,2,2021-03-06 15:52:23
1832,397,2,2021-03-06 15:52:23
1833,398,2,2021-03-06 15:52:23
1834,398,2,2021-03-06 15:52:23
1835,398,2,2021-03-06 15:52:23
1836,398,2,2021-03-06 15:52:23
1837,399,2,2021-03-06 15:52:23
1838,399,2,2021-03-06 15:52:23
1839,400,1,2021-03-06 15:52:23
1840,400,1,2021-03-06 15:52:23
1841,401,1,2021-03-06 15:52:23
1842,401,1,2021-03-06 15:52:23
1843,402,1,2021-03-06 15:52:23
1844,402,1,2021-03-06 15:52:23
1845,402,1,2021-03-06 15:52:23
1846,402,2,2021-03-06 15:52:23
1847,402,2,2021-03-06 15:52:23
1848,402,2,2021-03-06 15:52:23
1849,403,1,2021-03-06 15:52:23
1850,403,1,2021-03-06 15:52:23
1851,403,1,2021-03-06 15:52:23
1852,403,1,2021-03-06 15:52:23
1853,403,2,2021-03-06 15:52:23
1854,403,2,2021-03-06 15:52:23
1855,403,2,2021-03-06 15:52:23
1856,403,2,2021-03-06 15:52:23
1857,405,2,2021-03-06 15:52:23
1858,405,2,2021-03-06 15:52:23
1859,406,1,2021-03-06 15:52:23
1860,406,1,2021-03-06 15:52:23
1861,406,2,2021-03-06 15:52:23
1862,406,2,2021-03-06 15:52:23
1863,406,2,2021-03-06 15:52:23
1864,406,2,2021-03-06 15:52:23
1865,407,1,2021-03-06 15:52:23
1866,407,1,2021-03-06 15:52:23
1867,408,1,2021-03-06 15:52:23
1868,408,1,2021-03-06 15:52:23
1869,408,1,2021-03-06 15:52:23
1870,408,1,2021-03-06 15:52:23
1871,408,2,2021-03-06 15:52:23
1872,408,2,2021-03-06 15:52:23
1873,408,2,2021-03-06 15:52:23
1874,409,1,2021-03-06 15:52:23
1875,409,1,2021-03-06 15:52:23
1876,409,1,2021-03-06 15:52:23
1877,409,1,2021-03-06 15:52:23
1878,409,2,2021-03-06 15:52:23
1879,409,2,2021-03-06 15:52:23
1880,409,2,2021-03-06 15:52:23
1881,410,1,2021-03-06 15:52:23
1882,410,1,2021-03-06 15:52:23
1883,410,1,2021-03-06 15:52:23
1884,410,2,2021-03-06 15:52:23
1885,410,2,2021-03-06 15:52:23
1886,411,1,2021-03-06 15:52:23
1887,411,1,2021-03-06 15:52:23
1888,412,1,2021-03-06 15:52:23
1889,412,1,2021-03-06 15:52:23
1890,412,1,2021-03-06 15:52:23
1891,412,1,2021-03-06 15:52:23
1892,412,2,2021-03-06 15:52:23
1893,412,2,2021-03-06 15:52:23
1894,412,2,2021-03-06 15:52:23
1895,412,2,2021-03-06 15:52:23
1896,413,1,2021-03-06 15:52:23
1897,413,1,2021-03-06 15:52:23
1898,413,1,2021-03-06 15:52:23
1899,414,1,2021-03-06 15:52:23
1900,414,1,2021-03-06 15:52:23
1901,414,1,2021-03-06 15:52:23
1902,414,2,2021-03-06 15:52:23
1903,414,2,2021-03-06 15:52:23
1904,414,2,2021-03-06 15:52:23
1905,415,1,2021-03-06 15:52:23
1906,415,1,2021-03-06 15:52:23
1907,415,1,2021-03-06 15:52:23
1908,415,2,2021-03-06 15:52:23
1909,415,2,2021-03-06 15:52:23
1910,415,2,2021-03-06 15:52:23
1911,416,1,2021-03-06 15:52:23
1912,416,1,2021-03-06 15:52:23
1913,416,2,2021-03-06 15:52:23
1914,416,2,2021-03-06 15:52:23
1915,416,2,2021-03-06 15:52:23
1916,416,2,2021-03-06 15:52:23
1917,417,1,2021-03-06 15:52:23
1918,417,1,2021-03-06 15:52:23
1919,417,1,2021-03-06 15:52:23
1920,417,1,2021-03-06 15:52:23
1921,417,2,2021-03-06 15:52:23
1922,417,2,2021-03-06 15:52:23
1923,418,1,2021-03-06 15:52:23
1924,418,1,2021-03-06 15:52:23
1925,418,1,2021-03-06 15:52:23
1926,418,1,2021-03-06 15:52:23
1927,418,2,2021-03-06 15:52:23
1928,418,2,2021-03-06 15:52:23
1929,418,2,2021-03-06 15:52:24
1930,418,2,2021-03-06 15:52:24
1931,420,1,2021-03-06 15:52:24
1932,420,1,2021-03-06 15:52:24
1933,420,2,2021-03-06 15:52:24
1934,420,2,2021-03-06 15:52:24
1935,420,2,2021-03-06 15:52:24
1936,421,2,2021-03-06 15:52:24
1937,421,2,2021-03-06 15:52:24
1938,421,2,2021-03-06 15:52:24
1939,421,2,2021-03-06 15:52:24
1940,422,2,2021-03-06 15:52:24
1941,422,2,2021-03-06 15:52:24
1942,423,1,2021-03-06 15:52:24
1943,423,1,2021-03-06 15:52:24
1944,423,2,2021-03-06 15:52:24
1945,423,2,2021-03-06 15:52:24
1946,424,1,2021-03-06 15:52:24
1947,424,1,2021-03-06 15:52:24
1948,424,1,2021-03-06 15:52:24
1949,424,2,2021-03-06 15:52:24
1950,424,2,2021-03-06 15:52:24
1951,425,2,2021-03-06 15:52:24
1952,425,2,2021-03-06 15:52:24
1953,426,2,2021-03-06 15:52:24
1954,426,2,2021-03-06 15:52:24
1955,426,2,2021-03-06 15:52:24
1956,427,1,2021-03-06 15:52:24
1957,427,1,2021-03-06 15:52:24
1958,427,1,2021-03-06 15:52:24
1959,427,1,2021-03-06 15:52:24
1960,428,1,2021-03-06 15:52:24
1961,428,1,2021-03-06 15:52:24
1962,428,1,2021-03-06 15:52:24
1963,428,1,2021-03-06 15:52:24
1964,428,2,2021-03-06 15:52:24
1965,428,2,2021-03-06 15:52:24
1966,429,1,2021-03-06 15:52:24
1967,429,1,2021-03-06 15:52:24
1968,429,2,2021-03-06 15:52:24
1969,429,2,2021-03-06 15:52:24
1970,429,2,2021-03-06 15:52:24
1971,429,2,2021-03-06 15:52:24
1972,430,2,2021-03-06 15:52:24
1973,430,2,2021-03-06 15:52:24
1974,430,2,2021-03-06 15:52:24
1975,430,2,2021-03-06 15:52:24
1976,431,2,2021-03-06 15:52:24
1977,431,2,2021-03-06 15:52:24
1978,431,2,2021-03-06 15:52:24
1979,432,1,2021-03-06 15:52:24
1980,432,1,2021-03-06 15:52:24
1981,432,1,2021-03-06 15:52:24
1982,432,2,2021-03-06 15:52:24
1983,432,2,2021-03-06 15:52:24
1984,433,1,2021-03-06 15:52:24
1985,433,1,2021-03-06 15:52:24
1986,433,1,2021-03-06 15:52:24
1987,433,1,2021-03-06 15:52:24
1988,433,2,2021-03-06 15:52:24
1989,433,2,2021-03-06 15:52:24
1990,434,1,2021-03-06 15:52:24
1991,434,1,2021-03-06 15:52:24
1992,434,1,2021-03-06 15:52:24
1993,434,1,2021-03-06 15:52:24
1994,434,2,2021-03-06 15:52:24
1995,434,2,2021-03-06 15:52:24
1996,434,2,2021-03-06 15:52:24
1997,434,2,2021-03-06 15:52:24
1998,435,1,2021-03-06 15:52:24
1999,435,1,2021-03-06 15:52:24
2000,436,1,2021-03-06 15:52:24
2001,436,1,2021-03-06 15:52:24
2002,436,1,2021-03-06 15:52:24
2003,436,2,2021-03-06 15:52:24
2004,436,2,2021-03-06 15:52:24
2005,436,2,2021-03-06 15:52:24
2006,437,1,2021-03-06 15:52:24
2007,437,1,2021-03-06 15:52:24
2008,437,2,2021-03-06 15:52:24
2009,437,2,2021-03-06 15:52:24
2010,437,2,2021-03-06 15:52:24
2011,437,2,2021-03-06 15:52:24
2012,438,1,2021-03-06 15:52:24
2013,438,1,2021-03-06 15:52:24
2014,438,2,2021-03-06 15:52:24
2015,438,2,2021-03-06 15:52:24
2016,438,2,2021-03-06 15:52:24
2017,439,1,2021-03-06 15:52:24
2018,439,1,2021-03-06 15:52:24
2019,439,1,2021-03-06 15:52:24
2020,439,1,2021-03-06 15:52:24
2021,439,2,2021-03-06 15:52:24
2022,439,2,2021-03-06 15:52:24
2023,440,1,2021-03-06 15:52:24
2024,440,1,2021-03-06 15:52:24
2025,440,2,2021-03-06 15:52:24
2026,440,2,2021-03-06 15:52:24
2027,441,1,2021-03-06 15:52:24
2028,441,1,2021-03-06 15:52:24
2029,442,1,2021-03-06 15:52:24
2030,442,1,2021-03-06 15:52:24
2031,442,1,2021-03-06 15:52:24
2032,443,1,2021-03-06 15:52:24
2033,443,1,2021-03-06 15:52:24
2034,443,1,2021-03-06 15:52:24
2035,443,2,2021-03-06 15:52:24
2036,443,2,2021-03-06 15:52:24
2037,443,2,2021-03-06 15:52:24
2038,443,2,2021-03-06 15:52:24
2039,444,1,2021-03-06 15:52:24
2040,444,1,2021-03-06 15:52:24
2041,444,1,2021-03-06 15:52:24
2042,444,1,2021-03-06 15:52:24
2043,444,2,2021-03-06 15:52:24
2044,444,2,2021-03-06 15:52:24
2045,444,2,2021-03-06 15:52:24
2046,444,2,2021-03-06 15:52:24
2047,445,1,2021-03-06 15:52:24
2048,445,1,2021-03-06 15:52:25
2049,445,1,2021-03-06 15:52:25
2050,445,2,2021-03-06 15:52:25
2051,445,2,2021-03-06 15:52:25
2052,445,2,2021-03-06 15:52:25
2053,446,1,2021-03-06 15:52:25
2054,446,1,2021-03-06 15:52:25
2055,446,2,2021-03-06 15:52:25
2056,446,2,2021-03-06 15:52:25
2057,447,1,2021-03-06 15:52:25
2058,447,1,2021-03-06 15:52:25
2059,447,1,2021-03-06 15:52:25
2060,447,1,2021-03-06 15:52:25
2061,447,2,2021-03-06 15:52:25
2062,447,2,2021-03-06 15:52:25
2063,447,2,2021-03-06 15:52:25
2064,448,1,2021-03-06 15:52:25
2065,448,1,2021-03-06 15:52:25
2066,448,2,2021-03-06 15:52:25
2067,448,2,2021-03-06 15:52:25
2068,448,2,2021-03-06 15:52:25
2069,449,2,2021-03-06 15:52:25
2070,449,2,2021-03-06 15:52:25
2071,449,2,2021-03-06 15:52:25
2072,449,2,2021-03-06 15:52:25
2073,450,1,2021-03-06 15:52:25
2074,450,1,2021-03-06 15:52:25
2075,450,1,2021-03-06 15:52:25
2076,450,2,2021-03-06 15:52:25
2077,450,2,2021-03-06 15:52:25
2078,450,2,2021-03-06 15:52:25
2079,450,2,2021-03-06 15:52:25
2080,451,1,2021-03-06 15:52:25
2081,451,1,2021-03-06 15:52:25
2082,451,2,2021-03-06 15:52:25
2083,451,2,2021-03-06 15:52:25
2084,451,2,2021-03-06 15:52:25
2085,452,2,2021-03-06 15:52:25
2086,452,2,2021-03-06 15:52:25
2087,452,2,2021-03-06 15:52:25
2088,452,2,2021-03-06 15:52:25
2089,453,1,2021-03-06 15:52:25
2090,453,1,2021-03-06 15:52:25
2091,453,1,2021-03-06 15:52:25
2092,453,2,2021-03-06 15:52:25
2093,453,2,2021-03-06 15:52:25
2094,454,1,2021-03-06 15:52:25
2095,454,1,2021-03-06 15:52:25
2096,455,1,2021-03-06 15:52:25
2097,455,1,2021-03-06 15:52:25
2098,455,1,2021-03-06 15:52:25
2099,455,1,2021-03-06 15:52:25
2100,456,1,2021-03-06 15:52:25
2101,456,1,2021-03-06 15:52:25
2102,456,2,2021-03-06 15:52:25
2103,456,2,2021-03-06 15:52:25
2104,456,2,2021-03-06 15:52:25
2105,456,2,2021-03-06 15:52:25
2106,457,1,2021-03-06 15:52:25
2107,457,1,2021-03-06 15:52:25
2108,457,2,2021-03-06 15:52:25
2109,457,2,2021-03-06 15:52:25
2110,457,2,2021-03-06 15:52:25
2111,457,2,2021-03-06 15:52:25
2112,458,1,2021-03-06 15:52:25
2113,458,1,2021-03-06 15:52:25
2114,458,2,2021-03-06 15:52:25
2115,458,2,2021-03-06 15:52:25
2116,458,2,2021-03-06 15:52:25
2117,458,2,2021-03-06 15:52:25
2118,459,2,2021-03-06 15:52:25
2119,459,2,2021-03-06 15:52:25
2120,460,1,2021-03-06 15:52:25
2121,460,1,2021-03-06 15:52:25
2122,460,1,2021-03-06 15:52:25
2123,460,1,2021-03-06 15:52:25
2124,460,2,2021-03-06 15:52:25
2125,460,2,2021-03-06 15:52:25
2126,460,2,2021-03-06 15:52:25
2127,460,2,2021-03-06 15:52:25
2128,461,1,2021-03-06 15:52:25
2129,461,1,2021-03-06 15:52:25
2130,461,2,2021-03-06 15:52:25
2131,461,2,2021-03-06 15:52:25
2132,461,2,2021-03-06 15:52:25
2133,461,2,2021-03-06 15:52:25
2134,462,1,2021-03-06 15:52:25
2135,462,1,2021-03-06 15:52:25
2136,462,2,2021-03-06 15:52:25
2137,462,2,2021-03-06 15:52:25
2138,462,2,2021-03-06 15:52:25
2139,463,1,2021-03-06 15:52:25
2140,463,1,2021-03-06 15:52:25
2141,463,1,2021-03-06 15:52:25
2142,463,2,2021-03-06 15:52:25
2143,463,2,2021-03-06 15:52:25
2144,464,1,2021-03-06 15:52:25
2145,464,1,2021-03-06 15:52:25
